Component,Chemical Formula,salt,Concentration,Temperature,Pressure,Pressure 1,Concentration 2,Pressure 2
,,NaCl,1.6710,323.3900,11.7780,0.0000,,
,,NaCl,1.6710,328.3200,14.9850,0.0000,,
,,NaCl,1.6710,333.2300,18.8650,0.0000,,
,,NaCl,1.6710,338.1600,23.5980,0.0000,,
,,NaCl,1.6710,343.0200,29.2380,0.0000,,
,,NaCl,1.6710,348.0000,36.1440,0.0000,,
,,NaCl,1.6710,352.9200,44.2630,0.0000,,
,,NaCl,1.6710,357.8700,53.9420,0.0000,,
,,NaCl,1.6710,362.7100,65.0350,0.0000,,
,,NaCl,1.6710,367.9900,79.2870,0.0000,,
,,NaCl,2.2000,294.4300,2.3410,0.0000,,
,,NaCl,2.2000,299.2000,3.1160,0.0000,,
,,NaCl,2.2000,304.0000,4.1160,0.0000,,
,,NaCl,2.2000,308.8300,5.3900,0.0000,,
,,NaCl,2.2000,313.6700,7.0010,0.0000,,
,,NaCl,2.2000,318.5500,9.0370,0.0000,,
,,NaCl,2.2000,323.3800,11.5260,0.0000,,
,,NaCl,2.2000,328.3200,14.6650,0.0000,,
,,NaCl,2.2000,333.2200,18.4780,0.0000,,
,,NaCl,2.2000,338.1500,23.1050,0.0000,,
,,NaCl,2.2000,343.0300,28.6510,0.0000,,
,,NaCl,2.2000,347.9700,35.3440,0.0000,,
,,NaCl,2.2000,352.8700,43.2630,0.0000,,
,,NaCl,2.2000,357.7500,52.5820,0.0000,,
,,NaCl,2.2000,362.7100,63.6880,0.0000,,
,,NaCl,2.2000,368.0400,77.7940,0.0000,,
,,NaCl,2.6170,294.3900,2.2920,0.0000,,
,,NaCl,2.6170,299.1800,3.0530,0.0000,,
,,NaCl,2.6170,303.9700,4.0320,0.0000,,
,,NaCl,2.6170,308.8800,5.3080,0.0000,,
,,NaCl,2.6170,313.7400,6.9020,0.0000,,
,,NaCl,2.6170,318.6200,8.9010,0.0000,,
,,NaCl,2.6170,323.4800,11.3670,0.0000,,
,,NaCl,2.6170,328.3900,14.4390,0.0000,,
,,NaCl,2.6170,333.2700,18.1720,0.0000,,
,,NaCl,2.6170,338.2100,22.7310,0.0000,,
,,NaCl,2.6170,343.0800,28.1580,0.0000,,
,,NaCl,2.6170,347.9700,34.6900,0.0000,,
,,NaCl,2.6170,352.9300,42.5570,0.0000,,
,,NaCl,2.6170,357.7700,51.6360,0.0000,,
,,NaCl,2.6170,362.8100,62.7680,0.0000,,
,,NaCl,2.6170,368.0700,76.4470,0.0000,,
,,NaCl,3.1410,294.4100,2.2400,0.0000,,
,,NaCl,3.1410,299.1600,2.9810,0.0000,,
,,NaCl,3.1410,303.9700,3.9420,0.0000,,
,,NaCl,3.1410,308.8900,5.1880,0.0000,,
,,NaCl,3.1410,313.6400,6.7050,0.0000,,
,,NaCl,3.1410,318.6300,8.6930,0.0000,,
,,NaCl,3.1410,323.4500,11.0820,0.0000,,
,,NaCl,3.1410,328.3300,14.0660,0.0000,,
,,NaCl,3.1410,333.3000,17.7590,0.0000,,
,,NaCl,3.1410,343.1000,27.5310,0.0000,,
,,NaCl,3.1410,352.9200,41.5570,0.0000,,
,,NaCl,3.1410,362.7500,61.1820,0.0000,,
,,NaCl,3.6550,294.4800,2.1930,0.0000,,
,,NaCl,3.6550,299.1900,2.9120,0.0000,,
,,NaCl,3.6550,304.0700,3.8620,0.0000,,
,,NaCl,3.6550,309.0600,5.1100,0.0000,,
,,NaCl,3.6550,313.7800,6.5860,0.0000,,
,,NaCl,3.6550,318.6400,8.4820,0.0000,,
,,NaCl,3.6550,323.5400,10.8520,0.0000,,
,,NaCl,3.6550,328.4600,13.7990,0.0000,,
,,NaCl,3.6550,333.3300,17.3320,0.0000,,
,,NaCl,3.6550,338.2500,21.6780,0.0000,,
,,NaCl,3.6550,343.0800,26.8110,0.0000,,
,,NaCl,3.6550,352.9800,40.6230,0.0000,,
,,NaCl,3.6550,357.9300,49.5160,0.0000,,
,,NaCl,3.6550,362.8700,59.9550,0.0000,,
,,NaCl,3.6550,368.0000,72.6740,0.0000,,
,,NaCl,4.0860,294.4200,2.1380,0.0000,,
,,NaCl,4.0860,299.3000,2.8720,0.0000,,
,,NaCl,4.0860,304.1000,3.7930,0.0000,,
,,NaCl,4.0860,308.9400,4.9660,0.0000,,
,,NaCl,4.0860,313.8100,6.4550,0.0000,,
,,NaCl,4.0860,318.6700,8.3150,0.0000,,
,,NaCl,4.0860,323.5400,10.6230,0.0000,,
,,NaCl,4.0860,328.4100,13.4660,0.0000,,
,,NaCl,4.0860,333.2800,16.9320,0.0000,,
,,NaCl,4.0860,338.2500,21.2250,0.0000,,
,,NaCl,4.0860,343.0900,26.2650,0.0000,,
,,NaCl,4.0860,348.0700,32.4770,0.0000,,
,,NaCl,4.0860,352.9400,39.7170,0.0000,,
,,NaCl,4.0860,357.8100,48.2630,0.0000,,
,,NaCl,4.0860,362.7900,58.5550,0.0000,,
,,NaCl,4.0860,367.9300,70.9670,0.0000,,
,,NaCl,4.6080,294.5100,2.0890,0.0000,,
,,NaCl,4.6080,299.2800,2.7840,0.0000,,
,,NaCl,4.6080,304.0600,3.6740,0.0000,,
,,NaCl,4.6080,308.9400,4.8240,0.0000,,
,,NaCl,4.6080,313.7400,6.2510,0.0000,,
,,NaCl,4.6080,318.6000,8.0540,0.0000,,
,,NaCl,4.6080,323.4900,10.3020,0.0000,,
,,NaCl,4.6080,328.4500,13.1160,0.0000,,
,,NaCl,4.6080,333.3200,16.5050,0.0000,,
,,NaCl,4.6080,338.1800,20.5850,0.0000,,
,,NaCl,4.6080,343.1400,25.6250,0.0000,,
,,NaCl,4.6080,348.0100,31.5310,0.0000,,
,,NaCl,4.6080,352.9200,38.6500,0.0000,,
,,NaCl,4.6080,362.8100,57.0620,0.0000,,
,,NaCl,5.4230,294.4800,1.9890,0.0000,,
,,NaCl,5.4230,299.2100,2.6420,0.0000,,
,,NaCl,5.4230,304.0400,3.4970,0.0000,,
,,NaCl,5.4230,308.8700,4.5840,0.0000,,
,,NaCl,5.4230,313.6800,5.9440,0.0000,,
,,NaCl,5.4230,318.5500,7.6530,0.0000,,
,,NaCl,5.4230,323.4000,9.7930,0.0000,,
,,NaCl,5.4230,328.3500,12.4700,0.0000,,
,,NaCl,5.4230,333.2700,15.7320,0.0000,,
,,NaCl,5.4230,343.0500,24.3980,0.0000,,
,,NaCl,5.4230,352.8700,36.8770,0.0000,,
,,NaCl,5.4230,362.6400,54.2490,0.0000,,
Component 1,NaCl,NaCl,,,,,,
,,NaCl,Wt. %,Kelvin,kPa,,,
,,NaCl,25.0000,297.1900,2.3800,0.0000,,
,,NaCl,25.0000,302.0900,3.0900,0.0000,,
,,NaCl,25.0000,314.5200,6.1300,0.0000,,
,,NaCl,25.0000,327.4300,11.7400,0.0000,,
,,NaCl,25.0000,334.8400,16.6200,0.0000,,
,,NaCl,25.0000,344.0900,24.9700,0.0000,,
,,NaCl,25.0000,353.9500,37.7100,0.0000,,
,,NaCl,25.0000,364.0300,56.0400,0.0000,,
,,NaCl,25.0000,372.8400,77.5600,0.0000,,
,,NaCl,25.0000,380.4800,101.5200,0.0000,,
Component 1,NaCl,NaCl,,,,,,
,,NaCl,Wt. %,Kelvin,kPa,,,
,,NaCl,0.3560,326.5500,14.0100,0.0000,,
,,NaCl,0.3560,327.6500,15.0200,0.0000,,
,,NaCl,0.3560,331.9500,18.9600,0.0000,,
,,NaCl,0.3560,337.5500,24.4100,0.0000,,
,,NaCl,0.3560,345.3500,33.9100,0.0000,,
,,NaCl,0.3560,350.4500,42.6000,0.0000,,
,,NaCl,0.3560,356.8500,54.9200,0.0000,,
,,NaCl,0.3560,361.6500,66.7400,0.0000,,
,,NaCl,0.3560,364.2500,73.4100,0.0000,,
,,NaCl,0.3560,370.1500,91.4900,0.0000,,
,,NaCl,4.0150,326.9500,14.1100,0.0000,,
,,NaCl,4.0150,330.8500,17.0400,0.0000,,
,,NaCl,4.0150,338.1500,24.1100,0.0000,,
,,NaCl,4.0150,342.0500,28.9600,0.0000,,
,,NaCl,4.0150,351.7500,43.7100,0.0000,,
,,NaCl,4.0150,356.9500,54.1100,0.0000,,
,,NaCl,4.0150,361.3500,64.4200,0.0000,,
,,NaCl,4.0150,364.8500,73.7100,0.0000,,
,,NaCl,4.0150,370.4500,90.9900,0.0000,,
,,NaCl,7.9810,328.2500,14.5200,0.0000,,
,,NaCl,7.9810,331.9500,17.4400,0.0000,,
,,NaCl,7.9810,338.2500,23.5100,0.0000,,
,,NaCl,7.9810,338.4500,23.8100,0.0000,,
,,NaCl,7.9810,345.9500,33.3000,0.0000,,
,,NaCl,7.9810,352.4500,43.8100,0.0000,,
,,NaCl,7.9810,357.8500,54.6200,0.0000,,
,,NaCl,7.9810,362.0500,64.2200,0.0000,,
,,NaCl,7.9810,365.8500,74.1200,0.0000,,
,,NaCl,7.9810,371.2500,90.7800,0.0000,,
,,NaCl,14.3650,335.3500,19.9700,0.0000,,
,,NaCl,14.3650,343.6500,28.8600,0.0000,,
,,NaCl,14.3650,350.9500,39.4700,0.0000,,
,,NaCl,14.3650,356.6500,49.5700,0.0000,,
,,NaCl,14.3650,361.1500,59.1700,0.0000,,
,,NaCl,14.3650,365.3500,69.2700,0.0000,,
,,NaCl,14.3650,369.1500,79.9800,0.0000,,
,,NaCl,14.3650,372.6500,90.9900,0.0000,,
,,NaCl,25.6180,337.5500,20.0700,0.0000,,
,,NaCl,25.6180,346.6500,29.9700,0.0000,,
,,NaCl,25.6180,353.8500,40.4800,0.0000,,
,,NaCl,25.6180,359.0500,49.7700,0.0000,,
,,NaCl,25.6180,363.5500,59.3700,0.0000,,
,,NaCl,25.6180,368.0500,70.0800,0.0000,,
,,NaCl,25.6180,371.5500,79.9800,0.0000,,
,,NaCl,25.6180,375.1500,90.9900,0.0000,,
Component 1,NaCl,NaCl,,,,,,
,,NaCl,Wt. %,Kelvin,kPa,,,
,,NaCl,25.0000,310.2600,4.9660,0.0000,,
,,NaCl,25.0000,335.0600,16.9330,0.0000,,
,,NaCl,25.0000,347.4300,28.9550,0.0000,,
,,NaCl,25.0000,354.8800,39.5850,0.0000,,
,,NaCl,25.0000,361.9700,52.2750,0.0000,,
,,NaCl,25.0000,365.9600,60.9280,0.0000,,
,,NaCl,25.0000,370.0200,70.6020,0.0000,,
,,NaCl,25.0000,374.0000,81.5000,0.0000,,
,,NaCl,25.0000,376.5600,89.3100,0.0000,,
,,NaCl,25.0000,379.9200,100.4010,0.0000,,
Component 1,NaCl,NaCl,,,,,,
,,NaCl,Wt. %,Kelvin,kPa,,,
,,NaCl,1.0000,329.0500,15.9054,0.0000,,
,,NaCl,1.0000,349.3500,40.9566,0.0000,,
,,NaCl,3.0000,329.4500,15.7320,0.0000,,
,,NaCl,3.0000,349.6500,40.3834,0.0000,,
,,NaCl,5.0000,329.2500,15.8254,0.0000,,
,,NaCl,5.0000,349.6500,40.4767,0.0000,,
,,NaCl,10.0000,329.0500,15.0254,0.0000,,
,,NaCl,10.0000,349.2500,38.3035,0.0000,,
,,NaCl,20.0000,329.1500,13.7855,0.0000,,
,,NaCl,20.0000,349.7500,34.7038,0.0000,,
,,NaCl,25.0000,329.2500,12.7456,0.0000,,
,,NaCl,25.0000,349.5500,31.7574,0.0000,,
Component 1,NaCl,NaCl,,,,,,
,,NaCl,Wt. %,Kelvin,kPa,,,
,,NaCl,15.0000,313.8500,6.7000,0.0000,,
,,NaCl,15.0000,327.4500,13.3000,0.0000,,
,,NaCl,15.0000,336.3500,20.0000,0.0000,,
,,NaCl,15.0000,342.6500,26.7000,0.0000,,
,,NaCl,15.0000,347.8500,33.3000,0.0000,,
,,NaCl,15.0000,352.0500,40.0000,0.0000,,
,,NaCl,15.0000,355.6500,46.7000,0.0000,,
,,NaCl,15.0000,358.9500,53.3000,0.0000,,
,,NaCl,15.0000,361.8500,60.0000,0.0000,,
,,NaCl,15.0000,364.6500,66.7000,0.0000,,
Component 1,NaCl,NaCl,,,,,,
,,NaCl,mol/kg H2O,Kelvin,mmHg,,,
,,NaCl,6.1300,293.5700,13.6500,0.0000,,
,,NaCl,6.1480,298.6400,18.3500,0.0000,,
,,NaCl,6.1670,303.1100,23.8000,0.0000,,
,,NaCl,6.2010,310.0700,35.0300,0.0000,,
,,NaCl,6.2200,313.7000,42.5400,0.0000,,
,,NaCl,6.2770,323.1500,68.8400,0.0000,,
Component 1,NaCl,NaCl,,,,,,
,,NaCl,mol/kg H2O,Kelvin,kPa,,,
,,NaCl,1.9013,342.9500,21.3320,0.0000,,
,,NaCl,1.9013,348.2600,27.9980,0.0000,,
,,NaCl,1.9013,352.6200,34.6640,0.0000,,
,,NaCl,1.9013,356.7100,41.3340,0.0000,,
,,NaCl,1.9013,360.3100,47.9960,0.0000,,
,,NaCl,1.9013,363.3500,54.6620,0.0000,,
,,NaCl,1.9013,366.1500,61.3280,0.0000,,
,,NaCl,1.9013,368.7500,67.9940,0.0000,,
,,NaCl,1.9013,370.9500,74.6600,0.0000,,
,,NaCl,1.9013,373.0500,81.3260,0.0000,,
,,NaCl,1.9013,375.1500,87.9920,0.0000,,
,,NaCl,1.9013,376.9500,94.6580,0.0000,,
,,NaCl,1.9013,378.6500,101.3250,0.0000,,
,,NaCl,4.2779,346.4500,21.3320,0.0000,,
,,NaCl,4.2779,351.7500,27.9980,0.0000,,
,,NaCl,4.2779,356.1500,34.6640,0.0000,,
,,NaCl,4.2779,359.9500,41.3340,0.0000,,
,,NaCl,4.2779,363.3500,47.9960,0.0000,,
,,NaCl,4.2779,366.5500,54.6620,0.0000,,
,,NaCl,4.2779,369.5500,61.3280,0.0000,,
,,NaCl,4.2779,372.1500,67.9940,0.0000,,
,,NaCl,4.2779,374.5500,74.6600,0.0000,,
,,NaCl,4.2779,376.8500,81.3260,0.0000,,
,,NaCl,4.2779,378.8500,87.9920,0.0000,,
,,NaCl,4.2779,380.7500,94.6580,0.0000,,
,,NaCl,4.2779,382.1500,101.3250,0.0000,,
Component 1,NaCl,NaCl,,,,,,
,,NaCl,Wt. %,Kelvin,kPa,,,
,,NaCl,3.0000,323.0000,12.1000,0.0000,,
,,NaCl,10.0000,303.0000,4.0000,0.0000,,
,,NaCl,10.0000,353.0000,43.8000,0.0000,,
,,NaCl,10.0000,323.0000,11.6000,0.0000,,
,,NaCl,17.0000,323.0000,10.8000,0.0000,,
Component 1,NaCl,NaCl,,,,,,
,,NaCl,mol/kg H2O,Kelvin,kPa,,,
,,NaCl,0.5200,313.3800,6.9100,0.0000,,
,,NaCl,0.5200,353.0800,46.7400,0.0000,,
,,NaCl,2.5000,313.3100,6.6300,0.0000,,
,,NaCl,2.5000,353.0700,43.5400,0.0000,,
,,NaCl,4.0000,313.3800,6.4300,0.0000,,
,,NaCl,4.3400,352.7700,42.5300,0.0000,,
Component 1,NaCl,NaCl,,,,,,
,,NaCl,mol/kg H2O,Kelvin,kPa,,,
,,NaCl,0.0000,348.1500,38.5435,0.0000,,
,,NaCl,0.0000,373.1500,101.3250,0.0000,,
,,NaCl,0.0000,398.1500,232.1090,0.0000,,
,,NaCl,0.0000,423.1500,476.0520,0.0000,,
,,NaCl,0.0000,448.1500,892.6110,0.0000,,
,,NaCl,0.0000,473.1500,1555.2000,0.0000,,
,,NaCl,0.0000,498.1500,2550.3899,0.0000,,
,,NaCl,0.0000,523.1500,3977.3799,0.0000,,
,,NaCl,0.0000,548.1500,5948.2100,0.0000,,
,,NaCl,0.0000,573.1500,8590.2803,0.0000,,
,,NaCl,3.7770,373.1500,87.1382,0.0000,,
,,NaCl,3.7870,398.1500,199.7650,0.0000,,
,,NaCl,3.8050,423.1500,410.1540,0.0000,,
,,NaCl,3.8370,448.1500,769.5650,0.0000,,
,,NaCl,3.8860,473.1500,1340.8500,0.0000,,
,,NaCl,3.9630,498.1500,2195.2100,0.0000,,
,,NaCl,4.0780,523.1500,3411.8101,0.0000,,
,,NaCl,4.2530,548.1500,5071.7598,0.0000,,
,,NaCl,4.5220,573.1500,7248.9199,0.0000,,
,,NaCl,4.8870,398.1500,189.3550,0.0000,,
,,NaCl,4.8970,348.1500,31.2534,0.0000,,
,,NaCl,4.9010,373.1500,82.4332,0.0000,,
,,NaCl,4.9160,423.1500,389.2790,0.0000,,
,,NaCl,4.9720,448.1500,731.0370,0.0000,,
,,NaCl,5.0550,473.1500,1273.6500,0.0000,,
,,NaCl,5.1850,498.1500,2084.5500,0.0000,,
,,NaCl,5.3820,523.1500,3234.7800,0.0000,,
,,NaCl,5.6780,548.1500,4792.7202,0.0000,,
,,NaCl,5.7510,423.1500,373.6560,0.0000,,
,,NaCl,5.9900,398.1500,178.9040,0.0000,,
,,NaCl,6.0060,348.1500,29.3336,0.0000,,
,,NaCl,6.0120,373.1500,77.6096,0.0000,,
,,NaCl,6.0310,423.1500,368.6740,0.0000,,
,,NaCl,6.0980,348.1500,29.1616,0.0000,,
,,NaCl,6.1100,373.1500,77.1737,0.0000,,
,,NaCl,6.1160,448.1500,693.3200,0.0000,,
,,NaCl,6.1340,398.1500,177.6410,0.0000,,
,,NaCl,6.1400,573.1500,6810.2900,0.0000,,
,,NaCl,6.1770,423.1500,366.0590,0.0000,,
,,NaCl,6.2400,473.1500,1208.6000,0.0000,,
,,NaCl,6.2670,448.1500,688.5080,0.0000,,
,,NaCl,6.3960,473.1500,1200.2100,0.0000,,
,,NaCl,6.4320,498.1500,1976.6400,0.0000,,
,,NaCl,6.4600,348.1500,28.6110,0.0000,,
,,NaCl,6.5970,498.1500,1962.6400,0.0000,,
,,NaCl,6.7270,523.1500,3061.8101,0.0000,,
,,NaCl,6.8990,423.1500,353.1340,0.0000,,
,,NaCl,6.9050,523.1500,3039.6799,0.0000,,
,,NaCl,6.9350,398.1500,170.6630,0.0000,,
,,NaCl,7.1660,548.1500,4521.3901,0.0000,,
,,NaCl,7.1980,423.1500,347.9370,0.0000,,
,,NaCl,7.3600,548.1500,4486.7300,0.0000,,
,,NaCl,7.4170,473.1500,1146.7200,0.0000,,
,,NaCl,7.5730,448.1500,647.6840,0.0000,,
,,NaCl,7.7570,473.1500,1130.5200,0.0000,,
,,NaCl,7.8520,573.1500,6386.9902,0.0000,,
,,NaCl,7.9730,473.1500,1118.8900,0.0000,,
,,NaCl,8.0410,498.1500,1847.9200,0.0000,,
,,NaCl,8.0810,573.1500,6333.2598,0.0000,,
,,NaCl,8.4350,498.1500,1816.3101,0.0000,,
,,NaCl,8.4640,523.1500,2856.3101,0.0000,,
,,NaCl,8.9890,523.1500,2796.7700,0.0000,,
,,NaCl,9.1160,548.1500,4200.4902,0.0000,,
,,NaCl,9.6490,548.1500,4117.9600,0.0000,,
,,NaCl,10.1190,573.1500,5889.0298,0.0000,,
,,NaCl,10.4130,573.1500,5828.7700,0.0000,,
Component 1,NaCl,NaCl,,,,,,
,,NaCl,mol/kg H2O,Kelvin,kPa,,,
,,NaCl,0.1974,298.0000,3.1526,0.0000,,
,,NaCl,0.5116,298.0000,3.1185,0.0000,,
,,NaCl,1.0034,298.0000,3.0674,0.0000,,
,,NaCl,1.4854,298.0000,3.0108,0.0000,,
,,NaCl,1.9837,298.0000,2.9624,0.0000,,
,,NaCl,2.5825,298.0000,2.8808,0.0000,,
Component 1,NaCl,NaCl,,,,,,
,,NaCl,mol/kg H2O,Kelvin,kPa,,,
,,NaCl,0.0879,298.1500,3.1580,0.0000,,
,,NaCl,0.0879,298.1500,3.1580,0.0000,,
,,NaCl,0.0879,298.1500,3.1560,0.0000,,
,,NaCl,1.0376,298.1500,3.0590,0.0000,,
,,NaCl,1.0376,298.1500,3.0620,0.0000,,
,,NaCl,1.0376,298.1500,3.0560,0.0000,,
,,NaCl,2.1307,298.1500,2.9360,0.0000,,
,,NaCl,2.1307,298.1500,2.9360,0.0000,,
,,NaCl,2.1307,298.1500,2.9390,0.0000,,
,,NaCl,3.2422,298.1500,2.7980,0.0000,,
,,NaCl,3.2422,298.1500,2.8010,0.0000,,
,,NaCl,3.2422,298.1500,2.7970,0.0000,,
,,NaCl,4.4325,298.1500,2.6350,0.0000,,
,,NaCl,4.4325,298.1500,2.6370,0.0000,,
,,NaCl,4.4325,298.1500,2.6340,0.0000,,
,,NaCl,5.6405,298.1500,2.4600,0.0000,,
,,NaCl,5.6405,298.1500,2.4620,0.0000,,
,,NaCl,6.1480,298.1500,2.3840,0.0000,,
,,NaCl,6.1480,298.1500,2.3860,0.0000,,
,,NaCl,6.1480,298.1500,2.3830,0.0000,,
Component 1,NaCl,NaCl,,,,,,
,,NaCl,Wt. %,Kelvin,kPa,,,
,,NaCl,26.3400,293.4300,1.7572,0.0000,,
,,NaCl,26.3400,293.4300,1.7572,0.0000,,
Component 1,NaCl,NaCl,,,,,,
,,NaCl,mol/kg H2O,Kelvin,kPa,,,
,,NaCl,0.0000,298.1500,3.1695,0.0000,,
,,NaCl,0.5295,298.1500,3.1148,0.0000,,
,,NaCl,0.7566,298.1500,3.0904,0.0000,,
,,NaCl,1.0191,298.1500,3.0616,0.0000,,
,,NaCl,1.5479,298.1500,3.0050,0.0000,,
,,NaCl,1.5755,298.1500,3.0016,0.0000,,
,,NaCl,2.0091,298.1500,2.9523,0.0000,,
,,NaCl,2.5013,298.1500,2.8920,0.0000,,
,,NaCl,2.5452,298.1500,2.8867,0.0000,,
,,NaCl,3.0307,298.1500,2.8272,0.0000,,
,,NaCl,3.0492,298.1500,2.8235,0.0000,,
,,NaCl,4.0620,298.1500,2.6888,0.0000,,
,,NaCl,4.9433,298.1500,2.5650,0.0000,,
,,NaCl,5.8545,298.1500,2.4310,0.0000,,
Component 1,NaCl,NaCl,,,,,,
,,NaCl,mol/kg H2O,Kelvin,kPa,,,
,,NaCl,1.0684,298.1500,3.0460,0.0000,,
,,NaCl,1.0684,303.1500,4.1060,0.0000,,
,,NaCl,1.0684,308.1500,5.4210,0.0000,,
,,NaCl,1.0684,313.1500,7.1100,0.0000,,
,,NaCl,1.0684,318.1500,9.2440,0.0000,,
,,NaCl,1.0684,323.1500,11.8900,0.0000,,
,,NaCl,1.0684,328.1500,15.1770,0.0000,,
,,NaCl,1.0684,333.1500,19.2080,0.0000,,
,,NaCl,1.0684,338.1500,24.1360,0.0000,,
,,NaCl,1.0684,343.1500,30.0580,0.0000,,
,,NaCl,1.0684,348.1500,37.1710,0.0000,,
,,NaCl,1.0684,353.1500,45.5990,0.0000,,
,,NaCl,1.0684,358.1500,55.6910,0.0000,,
,,NaCl,1.0684,363.1500,67.5900,0.0000,,
,,NaCl,2.1950,298.1500,2.9290,0.0000,,
,,NaCl,2.1950,303.1500,3.9180,0.0000,,
,,NaCl,2.1950,308.1500,5.1910,0.0000,,
,,NaCl,2.1950,313.1500,6.8100,0.0000,,
,,NaCl,2.1950,318.1500,8.8390,0.0000,,
,,NaCl,2.1950,323.1500,11.4040,0.0000,,
,,NaCl,2.1950,328.1500,14.5620,0.0000,,
,,NaCl,2.1950,333.1500,18.3870,0.0000,,
,,NaCl,2.1950,338.1500,23.1110,0.0000,,
,,NaCl,2.1950,343.1500,28.7990,0.0000,,
,,NaCl,2.1950,348.1500,35.5830,0.0000,,
,,NaCl,2.1950,353.1500,43.7260,0.0000,,
,,NaCl,2.1950,358.1500,53.3600,0.0000,,
,,NaCl,2.1950,363.1500,64.7520,0.0000,,
,,NaCl,3.5714,298.1500,2.7390,0.0000,,
,,NaCl,3.5714,303.1500,3.6760,0.0000,,
,,NaCl,3.5714,308.1500,4.8620,0.0000,,
,,NaCl,3.5714,313.1500,6.4010,0.0000,,
,,NaCl,3.5714,318.1500,8.3250,0.0000,,
,,NaCl,3.5714,323.1500,10.7100,0.0000,,
,,NaCl,3.5714,328.1500,13.6760,0.0000,,
,,NaCl,3.5714,333.1500,17.2920,0.0000,,
,,NaCl,3.5714,338.1500,21.6930,0.0000,,
,,NaCl,3.5714,343.1500,27.0280,0.0000,,
,,NaCl,3.5714,348.1500,33.4290,0.0000,,
,,NaCl,3.5714,353.1500,41.1330,0.0000,,
,,NaCl,3.5714,358.1500,50.1550,0.0000,,
,,NaCl,3.5714,363.1500,60.8550,0.0000,,
Component 1,KOH,KOH,,,,,,
,,KOH,Wt. %,°C,bar,,,
,,KOH,19.6000,400.0000,108.7900,0.0000,,
,,KOH,29.8200,400.0000,204.4400,0.0000,,
,,KOH,35.4800,400.0000,175.2100,0.0000,,
,,KOH,40.6200,400.0000,151.2700,0.0000,,
,,KOH,45.3100,400.0000,128.7100,0.0000,,
,,KOH,57.1900,400.0000,73.1800,0.0000,,
,,KOH,63.6700,400.0000,45.7100,0.0000,,
,,KOH,69.3000,400.0000,26.6800,0.0000,,
,,KOH,74.2000,400.0000,15.2100,0.0000,,
,,KOH,78.5300,400.0000,8.6800,0.0000,,
,,KOH,82.3700,400.0000,5.1000,0.0000,,
Component 1,CsCl,CsCl,,,,,,
,,CsCl,mol/kg H2O,Kelvin,kPa,,,
,,CsCl,1.7740,303.1500,3.9500,0.0000,,
,,CsCl,1.7740,313.1500,6.8800,0.0000,,
,,CsCl,1.7740,323.1500,11.5500,0.0000,,
,,CsCl,1.7740,333.1500,18.6500,0.0000,,
,,CsCl,1.7740,343.1500,29.2600,0.0000,,
,,CsCl,2.4710,303.1500,3.8500,0.0000,,
,,CsCl,2.4710,313.1500,6.7200,0.0000,,
,,CsCl,2.4710,323.1500,11.3000,0.0000,,
,,CsCl,2.4710,333.1500,18.2700,0.0000,,
,,CsCl,2.4710,343.1500,28.6600,0.0000,,
,,CsCl,3.5220,303.1500,3.7500,0.0000,,
,,CsCl,3.5220,313.1500,6.5300,0.0000,,
,,CsCl,3.5220,323.1500,10.9200,0.0000,,
,,CsCl,3.5220,333.1500,17.6500,0.0000,,
,,CsCl,3.5220,343.1500,27.5800,0.0000,,
,,CsCl,4.4020,303.1500,3.6600,0.0000,,
,,CsCl,4.4020,313.1500,6.3500,0.0000,,
,,CsCl,4.4020,323.1500,10.6300,0.0000,,
,,CsCl,4.4020,333.1500,17.1200,0.0000,,
,,CsCl,4.4020,343.1500,26.7200,0.0000,,
,,CsCl,5.4920,303.1500,3.5300,0.0000,,
,,CsCl,5.4920,313.1500,6.1300,0.0000,,
,,CsCl,5.4920,323.1500,10.1900,0.0000,,
,,CsCl,5.4920,333.1500,16.4200,0.0000,,
,,CsCl,5.4920,343.1500,25.5800,0.0000,,
,,CsCl,6.4440,303.1500,3.4100,0.0000,,
,,CsCl,6.4440,313.1500,5.9100,0.0000,,
,,CsCl,6.4440,323.1500,9.8400,0.0000,,
,,CsCl,6.4440,333.1500,15.8300,0.0000,,
,,CsCl,6.4440,343.1500,24.6300,0.0000,,
,,CsCl,7.4350,303.1500,3.2400,0.0000,,
,,CsCl,7.4350,313.1500,5.6600,0.0000,,
,,CsCl,7.4350,323.1500,9.4100,0.0000,,
,,CsCl,7.4350,333.1500,15.1400,0.0000,,
,,CsCl,7.4350,343.1500,23.5700,0.0000,,
,,CsCl,8.5900,303.1500,2.9100,0.0000,,
,,CsCl,8.5900,313.1500,5.1800,0.0000,,
,,CsCl,8.5900,323.1500,8.8000,0.0000,,
,,CsCl,8.5900,333.1500,14.2700,0.0000,,
,,CsCl,8.5900,343.1500,22.3700,0.0000,,
Component 1,CsCl,CsCl,,,,,,
,,CsCl,mol/kg H2O,Kelvin,kPa,,,
,,CsCl,2.1240,348.1500,36.0000,0.0000,,
,,CsCl,2.1240,353.1500,44.3400,0.0000,,
,,CsCl,2.1240,358.1500,54.0500,0.0000,,
,,CsCl,2.1240,363.1500,65.9600,0.0000,,
,,CsCl,2.1240,368.1500,79.1700,0.0000,,
,,CsCl,2.9620,348.1500,35.0200,0.0000,,
,,CsCl,2.9620,353.1500,43.3400,0.0000,,
,,CsCl,2.9620,358.1500,53.0100,0.0000,,
